,Finance Year,Dispatch Date,Month,Business,Customer name,Marketing Rep.,Type,Pack Cat,Pack Type,Uni - Blend,Quantity (Kg),CY QTY (MT),Value (₹),CY Val(Lakhs),Destination,Country,Region,Budget Vol(MT),Budget Value (₹),Budget Val(Lakhs),LY QTY (MT),LY Val(Lakhs)
2343,FY'2024-25,2025-02-01,FEB,EOU-Export,KOSHAMBH MULTITRED PVT LTD,Prabin,AG,Small,Can,G-4747,,,,,Dakar,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
2344,FY'2024-25,2025-02-01,FEB,EOU-Export,KOSHAMBH MULTITRED PVT LTD,Prabin,AG,Small,Can,G-4747,,,,,Dakar,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
2345,FY'2024-25,2025-02-01,FEB,EOU-Export,DIRECTUS INTERNATIONAL,Prabin,AG,Small,Pouch,RAP 2332,,,,,Auckland,NEW ZEALAND,Oceania,0.0,0.0,0.0,,
2346,FY'2024-25,2025-02-01,FEB,EOU-Export,DIRECTUS INTERNATIONAL,Prabin,AG,Small,Pouch,RAP 2333,,,,,Auckland,NEW ZEALAND,Oceania,0.0,0.0,0.0,,
2347,FY'2024-25,2025-02-01,FEB,EOU-Export,DIRECTUS INTERNATIONAL,Prabin,AG,Small,Jar,RAP 2540 ,,,,,Auckland,NEW ZEALAND,Oceania,0.0,0.0,0.0,,
2348,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,RAE99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2349,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,RAE99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2350,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-2449,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2351,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-2449,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2352,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Pouch,G-2449,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2353,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-5031,,,,,Al-Khums,Libya,AMEA,0.0,0.0,0.0,,
2354,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Bulk,Bulk,GCCAG-031,,,,,Mersin,TURKEY,AMEA,16.79,9167340.000000002,91.67340000000002,,
2355,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-3705,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2356,FY'2024-25,2025-02-01,FEB,EOU-Export,PIONEER CHICORY,Prabin,AG,Small,Can,G-4747,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2357,FY'2024-25,2025-02-01,FEB,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Small,Jar,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2358,FY'2024-25,2025-02-01,FEB,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Small,Jar,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2359,FY'2024-25,2025-02-01,FEB,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Small,Can,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2360,FY'2024-25,2025-02-01,FEB,EOU-Export,QIMMAT AL ARZ COM,Prabin,AG,Bulk,Bulk,DJ46,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2361,FY'2024-25,2025-02-01,FEB,EOU-Export,UNIVERSAL COLD STORES,Prabin,AG,Small,Jar,G-5032,,,,,Jeddah,SAUDI ARABIA,AMEA,0.0,0.0,0.0,,
2362,FY'2024-25,2025-02-01,FEB,EOU-Export,UNIVERSAL COLD STORES,Prabin,AG,Small,Jar,G-5032,,,,,Jeddah,SAUDI ARABIA,AMEA,0.0,0.0,0.0,,
2363,FY'2024-25,2025-02-01,FEB,EOU-Export,SUPERSONIC DISTRIBUTION ,Prabin,AG,Small,Can,G-5877,,,,,APAPA,NIGERIA,AMEA,0.0,0.0,0.0,,
2364,FY'2024-25,2025-02-01,FEB,EOU-Export,STE GOLDEN FOODS,Prabin,AG,Bulk,Bulk,DJ47,,,,,Rades,TUNISIA,AMEA,16.79,11423916.0,114.23916,,
2365,FY'2024-25,2025-02-01,FEB,EOU-Export,SWEET ZONE SARL,Prabin,AG,Small,Jar,DE73,,,,,Beirut,LEBANON,Rest of Asia,0.0,0.0,0.0,,
2366,FY'2024-25,2025-02-01,FEB,EOU-Export,SWEET ZONE SARL,Prabin,AG,Small,Jar,DE73,,,,,Beirut,LEBANON,Rest of Asia,0.0,0.0,0.0,,
2367,FY'2024-25,2025-02-01,FEB,EOU-Export,BM FOODS,Prabin,SD,Bulk,Bulk,DD72,,,,,Damascus,Syria,AMEA,18.75,11718750.0,117.1875,,
2368,FY'2024-25,2025-02-01,FEB,EOU-Export,BM FOODS,Prabin,SD,Bulk,Bulk,GCCSD-031,,,,,Damascus,Syria,AMEA,0.0,0.0,0.0,,
2369,FY'2024-25,2025-02-01,FEB,EOU-Export,ELEGANCE FOODSTUFF TRADING LLC,Prabin,SD,Bulk,Bulk,DH90,,,,,Jabel Ali,UAE,AMEA,0.0,0.0,0.0,,
2370,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,CCL FD/5,,,,,Benghazi,Libya,AMEA,0.0,0.0,0.0,,
2371,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,CCL FD/5,,,,,Benghazi,Libya,AMEA,7.0,7644000.0,76.44,,
2372,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,CCL FD/5,,,,,Benghazi,Libya,AMEA,0.0,0.0,0.0,,
2373,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Lima,USA,SAR,33.58,27643055.999999996,276.43055999999996,,
2374,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Bulk,Bulk,RFP2397,,,,,Constanta,ROMANIA,CIS,0.0,0.0,0.0,,
2375,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Stick,DF80,,,,,Lima,USA,SAR,0.0,0.0,0.0,,
2376,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Pouch,DF80,,,,,Lima,USA,SAR,0.0,0.0,0.0,,
2377,FY'2024-25,2025-02-01,FEB,EOU-Export,BELMONT TRADE & COMMERCE LLP,Prabin,FD,Small,Jar,DF80,,,,,Lima,USA,SAR,6.5,10647000.0,106.47,,
2378,FY'2024-25,2025-02-01,FEB,EOU-Export,UNIVERSAL COLD STORES,Prabin,FD,Small,Jar,CCL FD/5,,,,,Jeddah,SAUDI ARABIA,AMEA,0.0,0.0,0.0,,
2379,FY'2024-25,2025-02-01,FEB,EOU-Export,UNIVERSAL COLD STORES,Prabin,FD,Small,Jar,CCL FD/5,,,,,Jeddah,SAUDI ARABIA,AMEA,7.0,7938000.0,79.38,,
2380,FY'2024-25,2025-02-01,FEB,EOU-Export,BM FOODS,Prabin,FD,Bulk,Bulk,CCL FD/5(T),,,,,Damascus,Syria,AMEA,50.37,38784900.0,387.849,,
2381,FY'2024-25,2025-02-01,FEB,EOU-Export,BM FOODS,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Damascus,Syria,AMEA,16.79,10745600.0,107.456,,
2382,FY'2024-25,2025-02-01,FEB,EOU-Export,SHANGHAI HUAKAI,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Shanghai,CHINA,Rest of Asia,5.0,4200000.0,42.0,,
2383,FY'2024-25,2025-02-01,FEB,EOU-Export,SMART SQUARE GOODS,Prabin,FD,Bulk,Bulk,CCL FD/5,,,,,Jabel Ali,UAE,AMEA,33.58,30040668.0,300.40668,,
2384,FY'2024-25,2025-02-01,FEB,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,FD,Bulk,Bulk,CCL FD/5(T),,,,,Mersin,TURKEY,AMEA,33.58,27360983.99999999,273.6098399999999,,
2385,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,,,,,LES VERRIERS,SWITZERLAND,EU,15.95,18917975.999999996,189.17975999999996,,
2386,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,Haifa,ISRAEL,AMEA,10.89,10309345.200000001,103.09345200000001,,
2387,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,,,,,LES VERRIERS,SWITZERLAND,EU,12.09,11851585.200000001,118.51585200000001,,
2388,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2389,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,16.33,16131427.199999997,161.31427199999996,,
2390,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Stick,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,7.25,9208080.0,92.0808,,
2391,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2392,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Stick,CCL FD/Decaf,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2393,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2394,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2395,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Pouch,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2396,FY'2024-25,2025-02-01,FEB,SEZ,CCSA,Revanth,FD,Small,Jar,CCL FD/5,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2397,FY'2024-25,2025-02-01,FEB,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-3301,,,,,London Gateway,UK,EU,44.98,65297465.99999999,652.97466,,
2398,FY'2024-25,2025-02-01,FEB,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-3033,,,,,London Gateway,UK,EU,12.85,18272700.0,182.727,,
2399,FY'2024-25,2025-02-01,FEB,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-3033,,,,,London Gateway,UK,EU,0.0,0.0,0.0,,
2400,FY'2024-25,2025-02-01,FEB,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,DK90,,,,,London Gateway,UK,EU,0.0,0.0,0.0,,
2401,FY'2024-25,2025-02-01,FEB,SEZ,SUCAFINA UK,Revanth,FD,Small,Can,RFM-2056,,,,,London Gateway,UK,EU,0.0,0.0,0.0,,
2402,FY'2024-25,2025-02-01,FEB,SEZ,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,,,,,Gdansk,POLAND,EU,0.0,0.0,0.0,,
2403,FY'2024-25,2025-02-01,FEB,SEZ,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5 RA,,,,,Gdansk,POLAND,EU,0.0,0.0,0.0,,
2404,FY'2024-25,2025-02-01,FEB,SEZ,INSTANTA-RUSSIA,Balaji,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,0.0,0.0,0.0,,
2405,FY'2024-25,2025-02-01,FEB,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,268.64,214374720.0,2143.7472,,
2406,FY'2024-25,2025-02-01,FEB,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,SD/5 RFA,,,,,New York,USA,NAR,0.0,0.0,0.0,,
2407,FY'2024-25,2025-02-01,FEB,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,NCL- DR/5,,,,,Los Angeles,USA,NAR,0.0,0.0,0.0,,
2408,FY'2024-25,2025-02-01,FEB,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,NCL- DR/5,,,,,New York,USA,NAR,0.0,0.0,0.0,,
2409,FY'2024-25,2025-02-01,FEB,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,CL-071,,,,,Cincinnatti,Hamilton,NAR,0.0,0.0,0.0,,
2410,FY'2024-25,2025-02-01,FEB,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,NCL G-2263,,,,,Singapore,SINGAPORE,Rest of Asia,18.75,11551050.0,115.5105,,
2411,FY'2024-25,2025-02-01,FEB,NCL,FUNDAMENTAL FOODS,Yashwanth,SD,Bulk,Bulk,CF-501,,,,,Shanghai,CHINA,Rest of Asia,0.0,0.0,0.0,,
2412,FY'2024-25,2025-02-01,FEB,NCL,BUTTERFIELD (M) SDN BHD,Balaji,SD,Bulk,Bulk,G-2577,,,,,Port Penang,TUNISIA,AMEA,0.0,0.0,0.0,,
2413,FY'2024-25,2025-02-01,FEB,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2515,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
2414,FY'2024-25,2025-02-01,FEB,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2515 RA,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
2415,FY'2024-25,2025-02-01,FEB,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2516,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
2416,FY'2024-25,2025-02-01,FEB,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2516 RA,,,,,Gdynia/Gdansk,POLAND,EU,0.0,0.0,0.0,,
2417,FY'2024-25,2025-02-01,FEB,NCL,MOKATE,Balaji,SD,Bulk,Bulk,G-2154,,,,,TBA (Hamburg/Gdynia),POLAND,EU,0.0,0.0,0.0,,
2418,FY'2024-25,2025-02-01,FEB,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1665P,,,,,Surabaya,INDONESIA,Rest of Asia,0.0,0.0,0.0,,
2419,FY'2024-25,2025-02-01,FEB,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1816 P,,,,,Surabaya,INDONESIA,Rest of Asia,0.0,0.0,0.0,,
2420,FY'2024-25,2025-02-01,FEB,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1816 P,,,,,Surabaya,INDONESIA,Rest of Asia,0.0,0.0,0.0,,
2421,FY'2024-25,2025-02-01,FEB,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1816 P,,,,,Surabaya,INDONESIA,Rest of Asia,0.0,0.0,0.0,,
2422,FY'2024-25,2025-02-01,FEB,NCL,CRASTAN S.P.A.,Balaji,SD,Bulk,Bulk,G-1280,,,,,Genoa,ITALY,EU,0.0,0.0,0.0,,
2423,FY'2024-25,2025-02-01,FEB,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,,,,,Cat Lai Port,VIETNAM,Rest of Asia,168.75,106312500.0,1063.125,,
2424,FY'2024-25,2025-02-01,FEB,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,,,,,Cat Lai Port,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
2425,FY'2024-25,2025-02-01,FEB,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,,,,,Cat Lai Port,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
2426,FY'2024-25,2025-02-01,FEB,NCL,TNI KING COFFEE CO. LTD.,Ravi Sai,SD,Bulk,Bulk,G-622,,,,,Binh duong province,VIETNAM,Rest of Asia,20.0,14280000.0,142.8,,
2427,FY'2024-25,2025-02-01,FEB,NCL,VOLCAFE,Ravi Sai,SD,Bulk,Bulk,G-1948,,,,,Ho Chi Minh,VIETNAM,Rest of Asia,0.0,0.0,0.0,,
2428,FY'2024-25,2025-02-01,FEB,NCL,STRAUSS,Ravi Sai,SD,Bulk,Bulk,NCL-III,,,,,Haifa,ISRAEL,AMEA,200.0,30240000.0,302.4,,
2429,FY'2024-25,2025-02-01,FEB,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,,,,,HCMC,VIETNAM,Rest of Asia,56.25,40162500.0,401.625,,
2430,FY'2024-25,2025-02-01,FEB,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-350,,,,,Shanghai,CHINA,Rest of Asia,0.0,0.0,0.0,,
2431,FY'2024-25,2025-02-01,FEB,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-1376,,,,,Shanghai,CHINA,Rest of Asia,18.75,7875000.0,78.75,,
2432,FY'2024-25,2025-02-01,FEB,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,G-690,,,,,Shanghai,CHINA,Rest of Asia,18.75,11497500.0,114.975,,
2433,FY'2024-25,2025-02-01,FEB,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-1526,,,,,Shanghai,CHINA,Rest of Asia,18.75,11576250.0,115.7625,,
2434,FY'2024-25,2025-02-01,FEB,NCL,M.A.I.F. TRADING,Prabin,SD,Bulk,Bulk,G-1875,,,,,Bangkok,THAILAND,Rest of Asia,18.75,12442500.0,124.425,,
2435,FY'2024-25,2025-02-01,FEB,NCL,STE GOLDEN FOODS,Prabin,SD,Bulk,Bulk,SD-2309,,,,,Rades,TUNISIA,AMEA,18.75,11497500.0,114.975,,
2436,FY'2024-25,2025-02-01,FEB,NCL,BELMONT TRADE & COMMERCE LLP,Prabin,SD,Bulk,Bulk,G-2227,,,,,Veracruz,Mexico,NAR,37.5,22680000.0,226.8,,
2437,FY'2024-25,2025-02-01,FEB,NCL,STRAUSS,Ravi Sai,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,0.0,0.0,0.0,,
2438,FY'2024-25,2025-02-01,FEB,NCL,NEW FD CUSTOMERS-Ravi Sai,Ravi Sai,FD,Bulk,Bulk,NCL FD/5,,,,,,INDIA,Rest of Asia,201.48,171443361.59999996,1714.4336159999996,,
2439,FY'2024-25,2025-02-01,FEB,NCL,NEW FD CUSTOMERS-Ravi Sai,Ravi Sai,FD,Bulk,Bulk,NCL FD/3,,,,,,INDIA,Rest of Asia,100.74,83608256.33999999,836.0825633999999,,
2440,FY'2024-25,2025-02-01,FEB,NCL,NEW CUSTOMERS-Yashwanth,Yashwanth,SD,Bulk,Bulk,NCL-5,,,,,,INDIA,Rest of Asia,937.5,672524999.9999999,6725.249999999999,,
2441,FY'2024-25,2025-02-01,FEB,NCL,NEW CUSTOMERS-Ravi Sai,Ravi Sai,SD,Bulk,Bulk,NCL-1,,,,,,INDIA,Rest of Asia,337.5,218507625.0,2185.07625,,
2442,FY'2024-25,2025-03-01,MAR,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,FD,Bulk,Bulk,CCL FD/5(T),,,,,Izmit,TURKEY,AMEA,35.0,23520000.0,235.2,,
2443,FY'2024-25,2025-03-01,MAR,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,AG,Bulk,Bulk,DK14,,,,,Izmit,TURKEY,AMEA,0.0,0.0,0.0,,
2444,FY'2024-25,2025-03-01,MAR,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,SD,Bulk,Bulk,G-4747,,,,,Izmit,TURKEY,AMEA,0.0,0.0,0.0,,
2445,FY'2024-25,2025-03-01,MAR,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL FD/5(T),,,,,Ambarli,TURKEY,AMEA,35.0,24107999.999999996,241.07999999999996,,
2446,FY'2024-25,2025-03-01,MAR,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL FD/Chicory,,,,,Ambarli,TURKEY,AMEA,52.5,29767500.0,297.675,,
2447,FY'2024-25,2025-03-01,MAR,EOU-Export,KORAY,Ravi Sai,SD,Bulk,Bulk,1169 (Revised),,,,,Ambarli,TURKEY,AMEA,18.75,10788750.0,107.8875,,
2448,FY'2024-25,2025-03-01,MAR,EOU-Export,KORAY,Ravi Sai,SD,Bulk,Bulk,Code 20,,,,,Mersin,TURKEY,AMEA,18.75,10552500.0,105.525,,
2449,FY'2024-25,2025-03-01,MAR,EOU-Export,KORAY,Ravi Sai,SD,Bulk,Bulk,Code 10,,,,,Mersin,TURKEY,AMEA,18.75,8111250.0,81.1125,,
2450,FY'2024-25,2025-03-01,MAR,EOU-Export,FRESH FOOD PTY LTD,Ravi Sai,SD,Bulk,Big Bag,RSP-2763,,,,,Sydney,AUSTRALIA,Oceania,48.4,45534719.99999999,455.34719999999993,,
2451,FY'2024-25,2025-03-01,MAR,EOU-Export,BERNHARD ROTHFOS GMBH,Ravi Sai,SD,Bulk,Bulk,G-4543 RA,,,,,Hamburg,GERMANY,EU,0.0,0.0,0.0,,
2452,FY'2024-25,2025-03-01,MAR,EOU-Export,BERNHARD ROTHFOS GMBH,Ravi Sai,SD,Bulk,Bulk,G-4543,,,,,Hamburg,GERMANY,EU,12.0,9576000.0,95.76,,
2453,FY'2024-25,2025-03-01,MAR,EOU-Export,JUMBO BRANDS,Ravi Sai,SD,Bulk,Bulk,CCL3,,,,,DURBAN,SOUTH AFRICA,AMEA,0.0,0.0,0.0,,
2454,FY'2024-25,2025-03-01,MAR,EOU-Export,LINCOLN (HK) LIMITED,Ravi Sai,AG,Small,Can,DF-99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2455,FY'2024-25,2025-03-01,MAR,EOU-Export,LINCOLN (HK) LIMITED,Ravi Sai,AG,Small,Can,DF-99,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2456,FY'2024-25,2025-03-01,MAR,EOU-Export,ETS DMS DIALLO,Ravi Sai,AG,Small,Sachet,G-2736,,,,,Conakry,GUINEA,AMEA,0.0,0.0,0.0,,
2457,FY'2024-25,2025-03-01,MAR,EOU-Export,STRAUSS,Ravi Sai,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,0.0,0.0,0.0,,
2458,FY'2024-25,2025-03-01,MAR,EOU-Export,STRAUSS,Ravi Sai,FD,Bulk,Bulk,CCL FD/5,,,,,St. Petersburg,RUSSIA,CIS,0.0,0.0,0.0,,
2459,FY'2024-25,2025-03-01,MAR,EOU-Export,STE PRATHNA,Ravi Sai,AG,Small,Can,G-4747,,,,,Tema,WEST AFRICA,AMEA,0.0,0.0,0.0,,
2460,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2461,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2462,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2463,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2464,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2465,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2466,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Can,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2467,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,FD,Small,Jar,CCL FD/Chicory,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2468,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2469,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2470,FY'2024-25,2025-03-01,MAR,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,,,,,Umm Qasr,IRAQ,AMEA,0.0,0.0,0.0,,
2471,FY'2024-25,2025-03-01,MAR,EOU-Export,NEW CUSTOMERS-Ravi Sai,Ravi Sai,SD,Bulk,Bulk,CCL SD/5,,,,,Middle East,IRAQ,AMEA,37.5,29610000.0,296.1,,
2472,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,SD,Small,Stick,DK46,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2473,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,SD,Small,Jar,DK46,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2474,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,SD,Small,Bulk,G-4915,,,,,Oram,England,AMEA,11.25,7968375.0,79.68375,,
2475,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,FD,Bulk,Bulk,CCL FD/5,,,,,Oran,ALGERIA,AMEA,0.0,0.0,0.0,,
2476,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,SD,Bulk,Bulk,CCL SD/5,,,,,LES VERRIERS,SWITZERLAND,EU,14.0,9702000.0,97.02,,
2477,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,SD,Bulk,Bulk,CCL3,,,,,LES VERRIERS,SWITZERLAND,EU,13.583333333333334,9596625.0,95.96625,,
2478,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,FD,Small,Jar,RFP3025,,,,,LES VERRIERS,SWITZERLAND,EU,0.0,0.0,0.0,,
2479,FY'2024-25,2025-03-01,MAR,EOU-Export,CCSA,Revanth,SD,Bulk,Bulk,CCL3,,,,,Le Havre,FRANCE,EU,0.0,0.0,0.0,,
